Date,Day,Current Close Price,Next Day Price,Predicted Direction,Predicted Value,Pnl
2020-12-31,Thursday,13967.2,14015.1,SELL,13949.896944071668,-47.899999999999636
2021-01-01,Friday,14015.1,14144.5,SELL,13974.8064420241,-129.39999999999964
2021-01-04,Monday,14144.5,14196.35,SELL,14072.551311989446,-51.850000000000364
2021-01-05,Tuesday,14196.35,14132.8,SELL,14139.956413448726,63.55000000000109
2021-01-06,Wednesday,14132.8,14148.5,BUY,14168.403060110404,15.700000000000728
2021-01-07,Thursday,14148.5,14344.4,BUY,14180.459257119383,195.89999999999964
2021-01-08,Friday,14344.4,14485.25,SELL,14291.107247024087,-140.85000000000036
2021-01-11,Monday,14485.25,14573.95,SELL,14421.533378303024,-88.70000000000073
2021-01-12,Tuesday,14573.95,14558.1,SELL,14513.648701731117,15.850000000000364
2021-01-13,Wednesday,14558.1,14596.1,BUY,14576.121722595819,38.0
2021-01-14,Thursday,14596.1,14434.5,SELL,14540.70041650746,161.60000000000036
2021-01-15,Friday,14434.5,14228.4,BUY,14540.351683536126,-206.10000000000036
2021-01-18,Monday,14228.4,14526.85,BUY,14382.624742501323,298.4500000000007
2021-01-19,Tuesday,14526.85,14623.1,SELL,14469.21015738398,-96.25
2021-01-20,Wednesday,14623.1,14631.0,SELL,14589.174299522894,-7.899999999999636
2021-01-21,Thursday,14631.0,14367.0,BUY,14675.958990389168,-264.0
2021-01-22,Friday,14367.0,14247.95,BUY,14542.792814335464,-119.04999999999927
2021-01-25,Monday,14247.95,13963.7,BUY,14414.459080884533,-284.25
2021-01-27,Wednesday,13963.7,13821.4,BUY,14147.030710867219,-142.3000000000011
2021-01-28,Thursday,13821.4,13662.95,BUY,13823.755246440549,-158.4499999999989
2021-01-29,Friday,13662.95,14331.1,BUY,13892.106908822025,668.1499999999996
2021-02-01,Monday,14331.1,14670.1,SELL,14260.269288558977,-339.0
2021-02-02,Tuesday,14670.1,14784.65,SELL,14654.188089178742,-114.54999999999927
2021-02-03,Wednesday,14784.65,14888.85,BUY,14790.841594945787,104.20000000000073
2021-02-04,Thursday,14888.85,14939.35,SELL,14835.529234272452,-50.5
2021-02-05,Friday,14939.35,15127.75,SELL,14936.113787004373,-188.39999999999964
2021-02-08,Monday,15127.75,15110.6,SELL,15080.837970108005,17.149999999999636
2021-02-09,Tuesday,15110.6,15138.0,BUY,15177.686098147064,27.399999999999636
2021-02-10,Wednesday,15138.0,15181.25,SELL,15089.157742424117,-43.25
2021-02-11,Thursday,15181.25,15166.95,SELL,15109.334435765588,14.299999999999272
2021-02-12,Friday,15166.95,15335.5,SELL,15164.135331260939,-168.54999999999927
2021-02-15,Monday,15335.5,15318.0,SELL,15260.435450345043,17.5
2021-02-16,Tuesday,15318.0,15197.9,BUY,15351.703850842756,-120.10000000000036
2021-02-17,Wednesday,15197.9,15119.95,BUY,15234.679029462228,-77.94999999999891
2021-02-18,Thursday,15119.95,15004.2,BUY,15171.359085667145,-115.75
2021-02-19,Friday,15004.2,14642.25,BUY,15065.045348406162,-361.9500000000007
2021-02-22,Monday,14642.25,14716.8,BUY,14931.580258377031,74.54999999999927
2021-02-23,Tuesday,14716.8,14781.2,BUY,14776.54354312109,64.40000000000146
2021-02-24,Wednesday,14781.2,15105.45,SELL,14758.558885599436,-324.25
2021-02-25,Thursday,15105.45,14522.4,SELL,15097.37787674842,583.0500000000011
2021-02-26,Friday,14522.4,14785.8,BUY,14841.25841880151,263.39999999999964
2021-03-01,Monday,14785.8,14944.75,SELL,14729.016221027849,-158.95000000000073
2021-03-02,Tuesday,14944.75,15240.5,SELL,14880.764882554067,-295.75
2021-03-03,Wednesday,15240.5,15088.3,SELL,15193.677995832524,152.20000000000073
2021-03-04,Thursday,15088.3,14962.85,BUY,15123.134297631235,-125.44999999999891
2021-03-05,Friday,14962.85,14963.0,BUY,15013.532506640533,0.1499999999996362
2021-03-08,Monday,14963.0,15099.0,BUY,15032.264449100761,136.0
2021-03-09,Tuesday,15099.0,15167.4,SELL,15047.90761381489,-68.39999999999964
2021-03-10,Wednesday,15167.4,15022.55,SELL,15139.176014312603,144.85000000000036
2021-03-12,Friday,15022.55,14923.05,BUY,15256.599387660368,-99.5
2021-03-15,Monday,14923.05,14924.0,BUY,14966.254279526816,0.9500000000007276
2021-03-16,Tuesday,14924.0,14706.1,BUY,14972.930024978068,-217.89999999999964
2021-03-17,Wednesday,14706.1,14582.6,BUY,14878.224113762919,-123.5
2021-03-18,Thursday,14582.6,14737.05,BUY,14797.168607425705,154.4499999999989
2021-03-19,Friday,14737.05,14743.85,SELL,14710.533373547145,-6.800000000001091
2021-03-22,Monday,14743.85,14809.6,SELL,14686.271522541474,-65.75
2021-03-23,Tuesday,14809.6,14561.85,SELL,14800.556299147236,247.75
2021-03-24,Wednesday,14561.85,14348.25,BUY,14674.763334487452,-213.60000000000036
2021-03-25,Thursday,14348.25,14518.25,BUY,14498.653183963754,170.0
2021-03-26,Friday,14518.25,14853.55,SELL,14495.962958184891,-335.2999999999993
2021-03-30,Tuesday,14853.55,14690.7,SELL,14798.26462533561,162.84999999999854
2021-03-31,Wednesday,14690.7,14864.1,BUY,14735.941061458625,173.39999999999964
2021-04-01,Thursday,14864.1,14650.45,SELL,14805.139646770484,213.64999999999964
2021-04-05,Monday,14650.45,14699.55,BUY,14771.910376501939,49.099999999998545
2021-04-06,Tuesday,14699.55,14808.85,BUY,14701.416497296554,109.30000000000109
2021-04-07,Wednesday,14808.85,14877.65,SELL,14801.75195504895,-68.79999999999927
2021-04-08,Thursday,14877.65,14838.05,BUY,14905.724199502405,-39.600000000000364
2021-04-09,Friday,14838.05,14354.7,BUY,14840.262038883413,-483.34999999999854
2021-04-12,Monday,14354.7,14525.7,BUY,14575.274799665436,171.0
2021-04-13,Tuesday,14525.7,14587.35,SELL,14452.12224178861,-61.649999999999636
2021-04-15,Thursday,14587.35,14591.25,SELL,14520.523723165988,-3.899999999999636
2021-04-16,Friday,14591.25,14361.15,BUY,14620.311171963434,-230.10000000000036
2021-04-19,Monday,14361.15,14280.05,SELL,14306.052945795545,81.10000000000036
2021-04-20,Tuesday,14280.05,14399.1,BUY,14450.17930094832,119.05000000000109
2021-04-22,Thursday,14399.1,14331.7,SELL,14348.349273318776,67.39999999999964
2021-04-23,Friday,14331.7,14489.05,BUY,14384.617502337518,157.34999999999854
2021-04-26,Monday,14489.05,14655.8,SELL,14480.618707446192,-166.75
2021-04-27,Tuesday,14655.8,14645.15,SELL,14590.2703174328,10.649999999999636
2021-05-03,Monday,14645.15,14507.1,SELL,14596.547510916815,138.04999999999927
2021-05-04,Tuesday,14507.1,14635.95,BUY,14645.918135858534,128.85000000000036
2021-05-05,Wednesday,14635.95,14732.75,SELL,14560.727652861215,-96.79999999999927
2021-05-06,Thursday,14732.75,14810.35,SELL,14666.34392417953,-77.60000000000036
2021-05-07,Friday,14810.35,14949.4,SELL,14785.062591420821,-139.04999999999927
2021-05-10,Monday,14949.4,14845.1,SELL,14888.536645915226,104.29999999999927
2021-05-11,Tuesday,14845.1,14699.65,SELL,14821.878829394518,145.45000000000073
2021-05-12,Wednesday,14699.65,14681.0,BUY,14746.203774615027,-18.649999999999636
2021-05-14,Friday,14681.0,14925.15,SELL,14672.073108708588,-244.14999999999964
2021-05-17,Monday,14925.15,15110.15,SELL,14859.741266282215,-185.0
2021-05-18,Tuesday,15110.15,15019.2,SELL,15058.269964963101,90.94999999999891
2021-05-19,Wednesday,15019.2,14920.65,BUY,15054.433902278426,-98.55000000000109
2021-05-20,Thursday,14920.65,15183.1,BUY,14991.064139487438,262.4500000000007
2021-05-21,Friday,15183.1,15184.35,SELL,15110.829005642734,-1.25
2021-05-24,Monday,15184.35,15219.75,SELL,15176.839175216679,-35.399999999999636
2021-05-25,Tuesday,15219.75,15301.25,SELL,15214.30306013714,-81.5
2021-05-26,Wednesday,15301.25,15370.15,SELL,15240.258757003572,-68.89999999999964
2021-05-27,Thursday,15370.15,15454.2,SELL,15304.674718708562,-84.05000000000109
2021-05-28,Friday,15454.2,15576.0,SELL,15389.466649738642,-121.79999999999927
2021-05-31,Monday,15576.0,15572.0,SELL,15525.671784542545,4.0
2021-06-01,Tuesday,15572.0,15590.65,BUY,15579.874852087038,18.649999999999636
2021-06-02,Wednesday,15590.65,15686.6,SELL,15516.804003271478,-95.95000000000073
2021-06-03,Thursday,15686.6,15669.25,SELL,15624.064301454653,17.350000000000364
2021-06-04,Friday,15669.25,15746.25,SELL,15652.461129120426,-77.0
2021-06-07,Monday,15746.25,15740.8,SELL,15692.166868856602,5.450000000000728
2021-06-08,Tuesday,15740.8,15640.25,SELL,15697.497501418422,100.54999999999927
2021-06-09,Wednesday,15640.25,15745.45,BUY,15719.06912664523,105.20000000000073
2021-06-10,Thursday,15745.45,15805.0,SELL,15670.047234674843,-59.54999999999927
2021-06-11,Friday,15805.0,15809.45,SELL,15754.042061770444,-4.450000000000728
2021-06-14,Monday,15809.45,15858.05,SELL,15741.587312794227,-48.599999999998545
2021-06-15,Tuesday,15858.05,15756.0,SELL,15819.852955360771,102.04999999999927
2021-06-16,Wednesday,15756.0,15680.3,BUY,15799.178072060253,-75.70000000000073
2021-06-17,Thursday,15680.3,15719.85,BUY,15688.081711192404,39.55000000000109
2021-06-18,Friday,15719.85,15748.6,SELL,15680.26012883534,-28.75
2021-06-21,Monday,15748.6,15765.85,SELL,15683.896915536394,-17.25
2021-06-22,Tuesday,15765.85,15696.1,BUY,15814.024132839902,-69.75
2021-06-23,Wednesday,15696.1,15794.15,BUY,15781.34287152631,98.04999999999927
2021-06-24,Thursday,15794.15,15849.35,SELL,15739.943285929367,-55.20000000000073
2021-06-25,Friday,15849.35,15824.05,SELL,15789.164453883373,25.30000000000109
2021-06-28,Monday,15824.05,15749.55,BUY,15833.852093210038,-74.5
2021-06-29,Tuesday,15749.55,15730.65,BUY,15754.390794741777,-18.899999999999636
2021-06-30,Wednesday,15730.65,15694.35,BUY,15757.579210479691,-36.29999999999927
2021-07-01,Thursday,15694.35,15729.5,SELL,15674.33166832266,-35.149999999999636
2021-07-02,Friday,15729.5,15841.75,SELL,15657.193933731387,-112.25
2021-07-05,Monday,15841.75,15816.9,SELL,15764.404412918657,24.850000000000364
2021-07-06,Tuesday,15816.9,15880.8,BUY,15832.407342328797,63.899999999999636
2021-07-07,Wednesday,15880.8,15727.75,SELL,15811.832097020088,153.04999999999927
2021-07-08,Thursday,15727.75,15699.65,BUY,15804.060333658928,-28.100000000000364
2021-07-09,Friday,15699.65,15690.6,SELL,15649.721084345658,9.049999999999272
2021-07-12,Monday,15690.6,15807.9,BUY,15707.859852566635,117.29999999999927
2021-07-13,Tuesday,15807.9,15844.85,SELL,15739.345457978508,-36.95000000000073
2021-07-14,Wednesday,15844.85,15918.2,SELL,15795.690742346911,-73.35000000000036
2021-07-15,Thursday,15918.2,15921.2,SELL,15870.419236204209,-3.0
2021-07-16,Friday,15921.2,15758.25,SELL,15880.283397393372,162.95000000000073
2021-07-19,Monday,15758.25,15624.5,SELL,15755.387174659876,133.75
2021-07-20,Tuesday,15624.5,15829.55,BUY,15647.329772542225,205.04999999999927
2021-07-22,Thursday,15829.55,15850.4,SELL,15753.29477683187,-20.850000000000364
2021-07-23,Friday,15850.4,15821.15,SELL,15818.059471508195,29.25
2021-07-26,Monday,15821.15,15744.65,SELL,15811.632821036468,76.5
2021-07-27,Tuesday,15744.65,15714.65,BUY,15799.87553800292,-30.0
2021-07-28,Wednesday,15714.65,15783.3,SELL,15686.238408343923,-68.64999999999964
2021-07-29,Thursday,15783.3,15774.55,SELL,15735.907947261074,8.75
2021-07-30,Friday,15774.55,15887.75,BUY,15781.193414538595,113.20000000000073
2021-08-02,Monday,15887.75,16125.75,SELL,15811.184450073324,-238.0
2021-08-03,Tuesday,16125.75,16253.0,SELL,16064.264949270038,-127.25
2021-08-04,Wednesday,16253.0,16281.8,SELL,16207.046191533382,-28.799999999999272
2021-08-05,Thursday,16281.8,16254.7,SELL,16266.081701680647,27.099999999998545
2021-08-06,Friday,16254.7,16252.95,SELL,16253.42767672081,1.75
2021-08-09,Monday,16252.95,16268.95,SELL,16237.485598031253,-16.0
2021-08-10,Tuesday,16268.95,16276.0,BUY,16275.846224878,7.049999999999272
2021-08-11,Wednesday,16276.0,16359.9,SELL,16255.420436557004,-83.89999999999964
2021-08-12,Thursday,16359.9,16517.0,SELL,16292.03739854708,-157.10000000000036
2021-08-13,Friday,16517.0,16546.7,SELL,16459.528862779236,-29.700000000000728
2021-08-16,Monday,16546.7,16611.2,SELL,16505.163063028092,-64.5
2021-08-17,Tuesday,16611.2,16552.05,SELL,16544.1713368216,59.150000000001455
2021-08-18,Wednesday,16552.05,16415.7,BUY,16617.20598481813,-136.34999999999854
2021-08-20,Friday,16415.7,16487.9,BUY,16425.60212656802,72.20000000000073
2021-08-23,Monday,16487.9,16614.35,BUY,16508.251840774195,126.44999999999709
2021-08-24,Tuesday,16614.35,16633.25,SELL,16562.654184302304,-18.900000000001455
2021-08-25,Wednesday,16633.25,16633.5,SELL,16627.767611949967,-0.25
2021-08-26,Thursday,16633.5,16690.15,SELL,16599.12168930467,-56.650000000001455
2021-08-27,Friday,16690.15,16938.5,SELL,16637.3328591637,-248.34999999999854
2021-08-30,Monday,16938.5,17130.35,SELL,16865.952231371124,-191.84999999999854
2021-08-31,Tuesday,17130.35,17058.5,SELL,17067.220974826778,71.84999999999854
2021-09-01,Wednesday,17058.5,17233.15,BUY,17139.20942390931,174.65000000000146
2021-09-02,Thursday,17233.15,17320.55,SELL,17158.88792729173,-87.39999999999782
2021-09-03,Friday,17320.55,17379.65,SELL,17253.14546754373,-59.10000000000218
2021-09-06,Monday,17379.65,17356.3,SELL,17342.271651217536,23.350000000002183
2021-09-07,Tuesday,17356.3,17368.05,SELL,17349.196491648312,-11.75
2021-09-08,Wednesday,17368.05,17357.35,SELL,17296.288717997348,10.700000000000728
