Date,Day,Current Close Price,Next Day Price,Predicted Direction,Predicted Value,Pnl
2020-12-31,Thursday,13967.2,14015.1,BUY,14393.7825,47.899999999999636
2021-01-01,Friday,14015.1,14144.5,BUY,14393.7825,129.39999999999964
2021-01-04,Monday,14144.5,14196.35,BUY,14393.7825,51.850000000000364
2021-01-05,Tuesday,14196.35,14132.8,BUY,14393.7825,-63.55000000000109
2021-01-06,Wednesday,14132.8,14148.5,BUY,14393.7825,15.700000000000728
2021-01-07,Thursday,14148.5,14344.4,BUY,14393.7825,195.89999999999964
2021-01-08,Friday,14344.4,14485.25,BUY,14393.7825,140.85000000000036
2021-01-11,Monday,14485.25,14573.95,SELL,14396.900781249997,-88.70000000000073
2021-01-12,Tuesday,14573.95,14558.1,BUY,14576.241666666669,-15.850000000000364
2021-01-13,Wednesday,14558.1,14596.1,BUY,14579.614864864861,38.0
2021-01-14,Thursday,14596.1,14434.5,SELL,14576.241666666669,161.60000000000036
2021-01-15,Friday,14434.5,14228.4,BUY,14576.241666666669,-206.10000000000036
2021-01-18,Monday,14228.4,14526.85,BUY,14393.7825,298.4500000000007
2021-01-19,Tuesday,14526.85,14623.1,SELL,14396.900781249997,-96.25
2021-01-20,Wednesday,14623.1,14631.0,SELL,14594.741216216218,-7.899999999999636
2021-01-21,Thursday,14631.0,14367.0,SELL,14594.741216216218,264.0
2021-01-22,Friday,14367.0,14247.95,BUY,14576.241666666669,-119.04999999999927
2021-01-25,Monday,14247.95,13963.7,BUY,14393.7825,-284.25
2021-01-27,Wednesday,13963.7,13821.4,BUY,14393.7825,-142.3000000000011
2021-01-28,Thursday,13821.4,13662.95,BUY,14392.723387096776,-158.4499999999989
2021-01-29,Friday,13662.95,14331.1,BUY,14158.366304347828,668.1499999999996
2021-02-01,Monday,14331.1,14670.1,BUY,14392.723387096776,339.0
2021-02-02,Tuesday,14670.1,14784.65,SELL,14579.958088235298,-114.54999999999927
2021-02-03,Wednesday,14784.65,14888.85,SELL,14630.949999999999,-104.20000000000073
2021-02-04,Thursday,14888.85,14939.35,SELL,14681.810937499997,-50.5
2021-02-05,Friday,14939.35,15127.75,SELL,14782.094936708863,-188.39999999999964
2021-02-08,Monday,15127.75,15110.6,BUY,15236.419369369365,-17.149999999999636
2021-02-09,Tuesday,15110.6,15138.0,BUY,15236.419369369365,27.399999999999636
2021-02-10,Wednesday,15138.0,15181.25,BUY,15209.61823529411,43.25
2021-02-11,Thursday,15181.25,15166.95,BUY,15236.419369369365,-14.299999999999272
2021-02-12,Friday,15166.95,15335.5,BUY,15236.419369369365,168.54999999999927
2021-02-15,Monday,15335.5,15318.0,BUY,15524.64047619047,-17.5
2021-02-16,Tuesday,15318.0,15197.9,BUY,15524.64047619047,-120.10000000000036
2021-02-17,Wednesday,15197.9,15119.95,BUY,15262.48928571428,-77.94999999999891
2021-02-18,Thursday,15119.95,15004.2,BUY,15236.419369369365,-115.75
2021-02-19,Friday,15004.2,14642.25,SELL,14786.018235294116,361.9500000000007
2021-02-22,Monday,14642.25,14716.8,SELL,14631.542753623187,-74.54999999999927
